date,block_number,block_ts,total_utxo_value,utxo_value_under_1d,utxo_value_1d_1w,utxo_value_1w_1m,utxo_value_1m_3m,utxo_value_3m_6m,utxo_value_6m_12m,utxo_value_12m_18m,utxo_value_18m_24m,utxo_value_2y_3y,utxo_value_3y_5y,utxo_value_5y_8y,utxo_value_greater_8y,total_utxo_count,utxo_count_under_1d,utxo_count_1d_1w,utxo_count_1w_1m,utxo_count_1m_3m,utxo_count_3m_6m,utxo_count_6m_12m,utxo_count_12m_18m,utxo_count_18m_24m,utxo_count_2y_3y,utxo_count_3y_5y,utxo_count_5y_8y,utxo_count_greater_8y,total_utxo_count_filter,utxo_count_filter_under_1d,utxo_count_filter_1d_1w,utxo_count_filter_1w_1m,utxo_count_filter_1m_3m,utxo_count_filter_3m_6m,utxo_count_filter_6m_12m,utxo_count_filter_12m_18m,utxo_count_filter_18m_24m,utxo_count_filter_2y_3y,utxo_count_filter_3y_5y,utxo_count_filter_5y_8y,utxo_count_filter_greater_8y
2014-03-15,290751,2014-03-15 23:41:53,1251878980231183,30621614567941,47697256229825,114960524309683,159487344175288,262944250353527,144949841685247,115167743422432,42574880909296,74853771811997,177139532765947,81482220000000,0,9648130,82069,369052,856320,1519876,1345664,2290542,1595327,689280,769994,113902,16104,0,2774716,57791,214406,508689,780229,511476,320904,158113,118200,313315,113050,16104,0
2014-03-16,290922,2014-03-16 23:33:37,1252306480231183,7309494124583,69996204378778,113449447500007,151504401974998,273384131532481,144308357433347,116303041133003,42490615806564,74564430873506,177219135473916,81777220000000,0,9678517,87873,367782,864156,1523005,1350833,2279710,1612495,691580,768466,116454,16163,0,2787105,53365,219840,508938,784377,518341,319682,159934,118163,311196,115595,16163,0
2014-03-17,291083,2014-03-17 23:43:06,1252708980231183,11098474013068,64641682457800,114347424162125,148643755389754,277160981025861,143404855227231,117299782755426,42447280078689,74385776368393,177221748752836,82057220000000,0,9726203,115988,347708,864286,1531312,1372471,2252337,1644960,694947,766634,119341,16219,0,2797754,57883,216126,510245,786530,525712,318539,161974,118173,308748,118452,16219,0
2014-03-18,291229,2014-03-18 23:34:21,1253073980231183,10670924033711,67016230431422,109359217889402,151439636126234,277253786981175,143122448041589,117234270863866,43477138256570,73285746479089,177897361128125,82317220000000,0,9748257,76055,382375,873913,1534760,1377867,2238124,1664299,698089,763191,123313,16271,0,2813376,50300,223698,515013,789284,533202,317735,164053,118263,304555,122369,16271,0
2014-03-19,291389,2014-03-19 23:55:11,1253473980231183,15706446480102,59995092236111,113782569608359,140856271776124,282704837538949,143400208722684,120032131769809,43466013051331,71762286660982,179195902386732,82572220000000,0,9773864,101694,367499,875507,1533816,1382764,2208840,1698595,701453,761222,126152,16322,0,2819490,61898,212567,514541,788773,539449,316824,165640,118080,301967,125140,16322,0
2014-03-20,291566,2014-03-20 23:55:30,1253916480231183,13155036346554,62650219322871,115997679826926,138902787574437,282466346824233,142265407500901,121666920971374,43182543039544,68237780992961,182534537831382,82857220000000,0,9784859,91510,367293,880098,1536031,1388563,2201336,1710855,704146,759822,128826,16379,0,2823055,62099,208921,511911,792105,545361,316596,166879,117904,299890,127707,16379,0
2014-03-21,291752,2014-03-21 23:53:19,1254381480231183,14326111739252,57650265021454,124143374232141,137252230923002,283994553993040,136697353442168,123423915753460,40178650053978,70794319605522,182828485467166,83092220000000,0,9784508,87465,367820,877211,1533497,1390845,2176457,1736985,708021,758108,131673,16426,0,2826395,59363,211625,507228,793567,551348,314065,168446,117732,297494,130467,16426,0
2014-03-22,291922,2014-03-22 23:44:23,1254806480231183,10610042913324,41033659523112,144167378191194,137789918045563,284167938652309,136167981426506,124041861058212,40229879368657,70300128670101,183205472382205,83092220000000,0,9773936,82081,364178,870416,1532156,1390818,2162743,1753064,710706,755610,135738,16426,0,2817534,54006,208651,501196,793610,555779,313092,170122,117001,295175,133429,16426,0
2014-03-23,292136,2014-03-23 23:30:36,1255341480231183,7964891426292,44136010119682,143518374333827,137102328901332,285417415750215,134640878739919,125620549149505,40342123124637,69559063638255,183947625047519,83092220000000,0,9807954,88062,363805,881907,1537396,1396573,2146590,1771438,712813,753255,139689,16426,0,2837715,56032,213215,503955,798469,562269,312460,171765,116774,292979,136317,16426,0
2014-03-24,292324,2014-03-24 23:57:30,1255811480231183,10505967438561,41307213115129,143024271713785,136298820793673,282741721150707,138946024572047,126006063630395,40405023546519,69247180864924,184236973405443,83092220000000,0,9849666,111733,341464,880362,1547467,1417956,2120597,1800239,718656,751358,143408,16426,0,2842326,54847,208779,501749,802393,568766,311536,173490,116741,290773,139113,16426,0
2014-03-25,292481,2014-03-25 23:53:05,1256203980231183,11248137294556,39892622691202,136119205710550,143635444445407,284016853350872,137602086283413,126643886036596,40459799568810,69102711105326,184391013744451,83092220000000,0,9867696,82039,374294,871933,1555334,1422447,2105997,1817661,725051,748844,147670,16426,0,2853842,57687,209873,494130,808880,576532,310654,175258,116749,288686,141694,16426,0
2014-03-26,292640,2014-03-26 23:42:07,1256601480231183,10158700718691,37354055204446,137238278821959,146909783397281,283211779034635,135689419171621,128966838012234,40384399260202,68560605345369,185025401264745,83102220000000,0,9885383,82216,362610,880443,1565479,1425724,2080384,1842637,730931,746299,152232,16428,0,2864577,56252,210582,491089,815841,583212,309907,176745,116779,286012,144912,16428,0
2014-03-27,292813,2014-03-27 23:58:51,1257033980231183,14542617631551,32965392970433,139094358143636,147187319992321,281363583996188,131961121666188,132773840386415,40398351836331,68371286570297,185238887037823,83137220000000,0,9895692,80477,356945,876716,1573683,1431111,2060561,1863120,736257,744313,156074,16435,0,2870242,55639,207396,488199,820852,588640,309116,178143,116864,283821,147588,16435,0
2014-03-28,292987,2014-03-28 23:56:32,1257468980231183,15605844532506,31472277683796,138927706522679,146632638680316,282113317880206,131082386870846,134631118241752,40390271562174,67864137441614,185587060815294,83162220000000,0,9919192,89022,349781,881916,1576462,1437900,2042767,1881623,741321,742673,159287,16440,0,2878464,57532,202155,490433,824636,594660,307598,180465,116859,281811,149957,16440,0
2014-03-29,293163,2014-03-29 23:59:39,1257908980231183,7942370239954,36439596247231,135879447922959,152024166747192,283032513552313,130460131789965,135119896909236,40486340122622,67429952596078,185932344103633,83162220000000,0,9953112,80627,363344,889294,1584224,1445035,2020568,1904772,745241,741909,161658,16440,0,2894572,49709,212328,492077,830209,601380,307392,181812,116848,280364,151908,16440,0
2014-03-30,293303,2014-03-30 23:55:10,1258258980231183,10414880899738,34562086476312,131578684401142,154957018436420,283884234311263,129400377570664,136299348354703,40156163080687,66693165443231,187145801257023,83167220000000,0,10010673,112337,360222,898772,1588259,1441037,1967845,1971134,749464,740764,164398,16441,0,2906758,51314,210628,494552,831751,608966,306760,183041,117460,279270,153457,16441,0
2014-03-31,293482,2014-03-31 23:51:32,1258706480231183,14431683520336,33151175293050,125908972827496,156598887659597,285754943208058,127840812129118,137831968623718,40017783367389,66053796363626,187904237238795,83212220000000,0,10025189,78936,361221,901713,1599294,1463717,1942499,2002029,752168,737659,169503,16450,0,2915770,54317,207211,489362,837700,616802,305991,185319,117482,276663,156593,16450,0
2014-04-01,293653,2014-04-01 23:59:45,1259133980231183,11425226771137,36499184010770,119512745852248,162043183785928,285587613107843,125538073485763,140520079932743,40722219352607,65506492091532,188361941840612,83417220000000,0,10046984,84083,359079,894604,1607684,1473472,1920102,2027563,755284,736066,172556,16491,0,2929272,55884,205801,487601,844476,623505,306166,186668,117576,275254,158471,16491,0
2014-04-02,293851,2014-04-02 23:57:52,1259628980231183,12169483818074,36357990739086,111803980689777,169034530700848,285427252503535,125599684437463,140867613412232,40806445009543,65391073158857,188538705761768,83632220000000,0,10064790,83967,360646,894395,1600277,1487929,1907943,2045054,757993,733959,176093,16534,0,2940290,57083,205528,486560,846444,630891,306138,188248,117340,273872,160282,16534,0
2014-04-03,294054,2014-04-03 23:58:04,1260136480231183,14426911593379,36392981845820,105982383651471,173508302114915,285793817040348,125374079001799,140984893853991,40994748565285,65203317256601,187792825307574,83682220000000,0,10066392,84629,355729,879870,1605457,1495344,1890337,2065600,761130,732677,179075,16544,0,2945614,58206,204686,479416,851729,637563,305602,189468,117341,272510,162099,16544,0
2014-04-04,294249,2014-04-04 23:52:39,1260623980231183,12445833555545,33148760910304,109635303455392,174964777793118,284902770477846,123403452990128,143847057876802,41508147234244,65119578953298,187711076984506,83937220000000,0,10085382,78178,349151,889097,1612285,1503616,1874126,2085042,763896,724788,188608,16595,0,2954101,52288,202046,483713,856643,645934,305300,190998,117347,270904,164110,16595,0
2014-04-05,294420,2014-04-05 23:58:54,1261051480231183,17111624803806,37073493388372,109363550365907,173499161419361,277413999839793,124104685262712,144225297328109,41310845516750,65249831947232,187491770359141,84207220000000,0,10104605,71340,348809,898994,1612429,1511417,1840418,2088149,801742,710031,204627,16649,0,2967002,46642,205348,485074,859661,655005,305542,192405,117543,269811,165656,16649,0
2014-04-06,294571,2014-04-06 23:53:24,1261428980231183,8670703546638,44791237874053,110260901433739,173005001767245,278108083649625,124392808092065,144275511203040,41267645046300,65165912157342,187008955461136,84482220000000,0,10168345,110423,315975,930620,1620812,1517244,1820762,2114163,805140,707422,209080,16704,0,2980415,45345,205716,486950,862038,663830,305161,193932,117564,268733,167196,16704,0
2014-04-07,294722,2014-04-07 23:57:48,1261806480231183,9454801763349,39452678215052,112691359850459,173793174453291,279049684407886,124704092291184,144633124089241,41326167586438,65063378409365,186905799164918,84732220000000,0,10187607,75588,346624,909646,1626522,1543517,1795414,2146825,808412,705324,212981,16754,0,2991284,49394,198329,488655,866807,670383,305389,195274,117807,267037,169338,16754,0
2014-04-08,294856,2014-04-08 23:55:49,1262141480231183,11115432128554,36594331509749,112851178487350,171394690153386,280901800286969,126062585092905,144971685998708,41229510224231,65053899354894,186994146994437,84972220000000,0,10199377,80441,333153,908063,1632618,1546013,1760920,2188922,810884,705571,215990,16802,0,2998024,55859,186743,487399,870227,676003,305857,196909,117397,266005,171093,16802,0
2014-04-09,295017,2014-04-09 23:53:16,1262543980231183,13696137128488,35984056519706,107057043445581,175035143630085,275200058828754,132043240050487,145310225514148,41097556368296,64812392941735,187095905803903,85212220000000,0,10215454,82538,329332,904746,1638150,1549929,1722371,2233412,814926,702874,220326,16850,0,3008222,56668,185657,485642,873241,681671,306639,198238,117266,264653,172924,16850,0
2014-04-10,295172,2014-04-10 23:51:18,1262931480231183,17411512921216,36778534624971,105155780654606,173089942600347,273733430989234,133063813860556,145427998481172,40800012561535,65048071545970,186960161991576,85462220000000,0,10230812,83869,326558,901004,1643883,1556047,1706342,2252531,818624,700632,224422,16900,0,3009900,53353,183109,485714,873637,686591,306425,199954,117271,263636,174191,16900,0
2014-04-11,295341,2014-04-11 23:57:59,1263353980231183,15665576686750,41399355080042,96982967732832,179810686758488,257690309193088,147593371845354,145659289489059,40896354708512,65065002250074,186928846486984,85662220000000,0,10245672,75153,332440,899678,1645277,1567434,1671970,2288224,821872,696535,230149,16940,0,3019744,51848,185027,485642,876202,691401,307517,201231,117061,262393,175720,16940,0
2014-04-12,295502,2014-04-12 23:46:45,1263756480231183,7824704319149,40507672831342,82558969159500,202900880447038,249967697644509,153096770875709,148134488696105,41017115616258,65045776903097,186770183738476,85932220000000,0,10258513,60067,338343,895453,1658907,1572935,1650593,2311511,824910,692638,236162,16994,0,3028784,40847,192340,481978,885640,696128,308577,202638,116910,261656,177121,16994,0
2014-04-13,295689,2014-04-13 23:55:58,1264223980231183,7894906539976,39449673030379,82492973564472,203829638326174,250168009904854,153363359500475,147071531326433,42158936393170,63863339935724,187714391709526,86217220000000,0,10322300,109587,296250,922950,1673698,1580471,1626784,2335835,828023,683418,248233,17051,0,3041957,45220,190890,478359,891332,702178,308781,203889,116776,260948,178430,17051,0
2014-04-14,295882,2014-04-14 23:55:24,1264706480231183,11496159760097,36365700531231,81924820080755,203662871725217,250845154659534,152832229252087,147484106882395,41897496513384,63750183754481,187940537072002,86507220000000,0,10329176,80065,324261,890898,1674516,1612944,1598021,2365610,832251,680325,253176,17109,0,3043781,53749,182378,468577,890801,711414,308720,205454,116825,259603,180230,17109,0
2014-04-15,296064,2014-04-15 23:40:39,1265161480231183,14133659884796,35696342145967,81183599561386,202586115321120,248693696352876,154839948375467,147757138827964,42012315367134,63399532118848,188096912275625,86762220000000,0,10324165,85523,318550,871144,1673137,1624046,1574002,2389090,836688,676257,258568,17160,0,3032467,59013,175592,451578,889579,719054,309194,206645,116729,258440,181932,17160,0
2014-04-16,296223,2014-04-16 23:59:01,1265558980231183,16652433135345,35013949052966,79455031538756,204881409258213,248910025343687,154412276289176,147209337834603,39469442290209,64179964999157,188377890489071,86997220000000,0,10319029,82734,315713,850293,1679709,1634669,1559760,2401329,840068,671347,266200,17207,0,3024959,51108,175688,441911,887087,727367,310202,207771,116698,257242,183544,17207,0
2014-04-17,296392,2014-04-17 23:53:04,1265981480231183,20105002479895,34851180772735,75217199124046,206684146436863,248510857575701,154231873576737,147251269248560,39467631144153,64011543288119,188383556584374,87267220000000,0,10329822,74967,318314,847052,1682251,1642634,1544978,2419324,842622,664369,276050,17261,0,3031580,50737,175619,438354,890460,732175,310410,209017,116865,255899,185322,17261,0
2014-04-18,296552,2014-04-18 23:55:46,1266381480231183,11217133220386,40604965392354,75560890023348,208370957157178,249724618645976,153587843251530,147825113273787,39672744754870,64009730869118,188290263642636,87517220000000,0,10348883,71338,322102,842652,1686861,1653317,1537569,2427330,847277,659966,283160,17311,0,3043746,48716,177949,437583,893174,740581,311147,210332,116639,255114,186804,17311,0
2014-04-19,296711,2014-04-19 23:58:02,1266778980231183,7200133147293,44329978316596,75336043230263,208707074696006,249704069396118,153505791348216,148306780145683,39697885858405,63965137644396,188263866448207,87762220000000,0,10359885,65974,328124,830245,1692568,1662642,1530552,2435050,851839,656870,288661,17360,0,3051260,45360,181274,433129,894183,747887,312022,211556,116422,254167,188422,17360,0
2014-04-20,296889,2014-04-20 23:50:03,1267223980231183,8654928633903,44700513167118,73512892808026,208611729853265,249883855177858,153673383600438,148379677491140,39479947280766,64220567972710,188069264245959,88037220000000,0,10419361,107697,290419,857929,1704024,1670562,1525996,2442573,851391,655632,295723,17415,0,3062800,45500,184268,429932,898001,754867,313330,212663,116160,253535,189710,17415,0
2014-04-21,297060,2014-04-21 23:09:31,1267651480231183,9067552923450,43257518816542,73883678466329,207547219581875,250638609025222,154641353130023,148698007964892,39447583104069,63955518895402,188197218323379,88317220000000,0,10435168,71492,321370,831908,1710102,1701936,1519596,2453292,854232,652360,301409,17471,0,3074271,50266,179774,431481,898053,762910,314722,213827,115927,252716,191151,17471,0
